"","YEAR","FAC_NO","FACILITY_NAME","DBA_ADDRESS1","DBA_CITY","DBA_ZIP_CODE","COUNTY_NAME","LICENSED_BED_SIZE","TYPE_CONTROL_DESC","TEACH_RURAL","TOC_Acute","TOC_SN_IC","TOC_Psych","TOC_Chem_Dep","TOC_Rehab","TOC_Unknown","Sex_Male","Sex_Female","Sex_Other_Unknown","Age_0_09","Age_10_19","Age_20_29","Age_30_39","Age_40_49","Age_50_59","Age_60_69","Age_70_79","Age_80_","Age_Unknown","RaceGrp_White","RaceGrp_Black","RaceGrp_Hispanic","RaceGrp_Asian","RaceGrp_Native_Am","RaceGrp_Other","RaceGrp_Unknown","Admt_Home","Admt_Resid_Care","Admt_Ambul_Surgery","Admt_SN_IC","Admt_Acute_Inpt_Hosp_Care","Admt_Other_Inpt_Hosp_Care","Admt_Newborn","Admt_Prison_Jail","Admt_Other","Admt_Unknown","Route_Your_ER","Route_Not_Your_ER","Route_Unknown","Adm_Scheduled","Adm_Unscheduled","Adm_Newborn","Adm_Unknown","Disp_Routine","Disp_Resid_Care","Disp_Prison_Jail","Disp_Against_Medical_Advice","Disp_Died","Disp_Home_Health","Disp_Unknown","DNR_Yes","DNR_No","DNR_Unknown","Payer_Medicare","Payer_Medi_Cal","Payer_Priv_Coverage","Payer_Workers_Comp","Payer_County_Indigent_Prog","Payer_Other_Government","Payer_Other_Indigent","Payer_Self_Pay","Payer_Other_Payer","Payer_Unknown","Dx_Infections","Dx_Neoplasms","dx_Endocrine","Dx_Blood_Disorders","Dx_Psychoses_Neuroses","Dx_Nervous_System","Dx_Circulatory","Dx_Respiratory","Dx_Digestive","Dx_Genitourinary","Dx_All_Pregnancies","Dx_Skin_disorders","Dx_Musculoskeletal","Dx_Congenital_anomalies","Dx_Perinatal_disorders","Dx_Symptoms","Dx_Injuries_Drugs_Complications","Dx_Other_Reasons","Dx_Births","Pr_Nervous_System","Pr_Endocrine_System","Pr_Eye","Pr_Ear","Pr_Nose_Mouth_Pharynx","Pr_Respiratory","Pr_Cardiovascular","Pr_Blood_Lymph_Organs","Pr_Digestive","Pr_Urinary","Pr_OB_Procedures","Pr_Musculoskeletal","Pr_Skin","Pr_Diagnostic_Therapeutic","Pr_Other_Interventions","Pr_None","EC_Accidental_Poisoning","EC_Misadventures_Complication","EC_Accidental_Falls","EC_Fire_Accidents","EC_Natural_Environment","EC_Submersion_Suffocation_Foreig","EC_Other_Accidents","EC_Adverse_Effects_of_Drugs","EC_Self_Inflicted","EC_Inflicted_by_Others","EC_Undetermined","EC_War","EC_Late_Effects_of_Injury","EC_None","Dsch_Days","Disp_SN_IC_Care","EC_Rail_Motor_Vehicle","Pr_Reproductive_System","Disp_Acute_Care","MSSA_DESIGNATION","Disp_Rehab","Disp_Disaster_Care_Site","Disp_Childrens_or_cancer","Disp_Hospice_Care","Disp_Psychiatric_Care","Disp_CAH","Disp_Other_Care","Disp_Invalid_Blank","Dx_Birth_Defects","Dx_Cancer","Dx_Ear","Dx_Eye","PR_General","PR_Imaging","PR_Radiation_Oncology","PR_Nuclear_Medicine","PR_New_Technologies","EC_Abnormal_Reaction_Later_Cx","EC_Med_Device_Adverse_Incident","EC_Supplementary_Factors","EC_W_Inanimate_Animate_Object","EC_NonTrans_Drowning_Subm","Route_No_ER","Adm_Emergency","Adm_Urgent","Adm_NA","Adm_Trauma","Admt_Clinic_Dr","Admt_DistinctPartXfer","Admt_Hosp_Dif","Admt_HospiceFacility","Zip_CA_Resident","Zip_Foreign","Zip_Homeless","Zip_Out_of_State","Zip_Unknown","Zip_Blank_Invalid","eth_Hispanic","eth_NonHispanic","eth_Unknown","eth_Blank_Invalid","Racegrp_aman","Racegrp_multirace","Racegrp_nhpi","dx_Symptoms_Signs_NEC","Dx_Residual","Admt_Disaster_Care_Site"
"2732",2018,"104089","EXODUS PSYCHIATRIC HEALTH FACILITY FRESNO","4411 E. KINGS CANYON ROAD","FRESNO","93702","FRESNO","1-49","Investor - Corporation","NA",0,0,370,0,0,0,243,127,0,0,6,136,107,60,54,7,0,0,0,110,66,0,34,4,150,6,321,0,0,0,0,15,0,0,0,0,0,34,0,0,0,0,0,314,5,17,1,0,0,18,0,370,0,0,315,0,0,55,0,0,0,0,0,0,0,0,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,370,4835,0,0,0,15,"Urban",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0,370,0,0,0,0,34,0,295,0,73,0,2,0,148,205,17,0,0,0,0,0,0,0
"2733",2018,"105125","CENTRAL STAR PSYCHIATRIC HEALTH FACILITY","4411 E. KINGS CANYON ROAD","FRESNO","93702","FRESNO","1-49","Investor - Corporation","NA",0,0,736,0,0,0,270,466,0,1,735,0,0,0,0,0,0,0,0,218,81,0,12,3,414,8,406,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,735,0,0,0,0,0,0,0,736,0,0,613,122,0,1,0,0,0,0,0,0,0,0,0,736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,734,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,736,4675,0,0,0,1,"Urban",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,736,736,0,0,0,0,0,0,0,734,0,0,0,1,1,401,321,14,0,0,0,0,0,0,0
"2734",2018,"110889","GLENN MEDICAL CENTER","1133 WEST SYCAMORE STREET","WILLOWS","95988","GLENN","1-49","Non-profit Corporation (incl. Church-related)","Small/Rural",175,213,0,0,0,0,185,203,0,0,0,7,21,24,67,119,58,92,0,345,7,0,5,9,22,0,0,160,0,11,0,0,0,0,0,0,171,0,0,219,0,0,0,228,1,1,14,17,2,1,64,324,0,230,114,43,0,0,1,0,0,0,0,14,0,27,1,3,5,26,82,38,23,0,22,45,0,0,51,35,13,0,0,0,0,0,0,2,2,5,0,2,0,4,2,4,0,365,0,0,13,0,0,0,1,0,0,0,0,0,0,374,4768,78,0,0,46,"Frontier",0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,217,168,1,0,0,0,42,175,0,377,0,2,8,1,0,30,358,0,0,0,0,0,0,0,0
"2735",2018,"121002","MAD RIVER COMMUNITY HOSPITAL","3800 JANES ROAD","ARCATA","95521","HUMBOLDT","50-99","Investor - Corporation","NA",2316,3,0,0,0,0,850,1468,1,614,45,351,351,119,176,279,203,181,0,1838,37,0,49,323,46,24,21,1704,0,0,0,2,564,0,0,16,1732,0,0,598,0,564,0,1989,14,4,58,23,59,0,137,2182,0,576,1091,584,7,1,42,0,18,0,0,179,0,73,10,17,24,131,175,229,65,588,66,31,0,10,21,101,7,564,4,0,0,0,10,26,0,22,155,1,536,37,43,79,0,1297,0,0,49,0,2,0,3,0,0,7,0,0,0,2168,8246,63,16,26,79,"Rural",15,0,0,9,3,2,0,1,0,24,2,2,83,0,0,0,0,1,1,67,5,0,587,1054,103,0,0,3,4,5,0,2252,2,38,25,0,2,214,2088,17,0,0,0,0,0,0,0
"2736",2018,"121031","JEROLD PHELPS COMMUNITY HOSPITAL","733 CEDAR STREET","GARBERVILLE","95542","HUMBOLDT","1-49","District","Small/Rural",52,28,0,0,0,0,40,40,0,0,1,5,6,8,10,14,12,24,0,75,0,0,0,1,2,2,0,50,0,8,0,0,0,0,0,0,58,13,0,22,0,0,0,39,1,0,8,5,0,0,26,54,0,35,40,4,0,0,0,0,1,0,0,8,0,5,1,4,5,8,14,1,9,0,12,1,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,2,0,69,0,0,5,0,0,0,0,0,0,1,0,0,0,72,4847,11,1,0,16,"Frontier",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,9,45,13,0,0,1,5,16,0,69,0,10,1,0,0,1,74,5,0,0,0,0,0,0,0
"2737",2018,"121051","REDWOOD MEMORIAL HOSPITAL","3300 RENNER DRIVE","FORTUNA","95540","HUMBOLDT","1-49","Investor - Limited Liability Company","Small/Rural",1523,22,0,0,0,0,590,955,0,293,35,185,154,94,121,227,195,241,0,1281,10,0,21,26,175,32,5,1197,3,5,0,0,262,0,0,0,835,17,0,82,0,262,0,1107,4,0,32,30,119,1,244,1301,0,601,610,293,1,0,21,1,18,0,0,205,0,43,10,18,16,100,139,165,57,291,54,49,0,2,15,64,25,262,7,0,0,1,7,10,37,9,112,2,249,46,37,329,0,660,0,3,49,0,2,0,6,0,0,2,0,0,0,1288,5563,114,7,11,103,"Rural",9,0,0,23,3,0,0,0,0,28,2,0,27,1,0,0,0,16,7,154,11,0,693,847,354,0,0,9,7,57,0,1505,3,32,5,0,0,148,1329,68,0,0,0,0,0,0,0
"2738",2018,"121080","ST. JOSEPH HOSPITAL - EUREKA","2700 DOLBEER STREET","EUREKA","95501","HUMBOLDT","100-149","Non-profit Corporation (incl. Church-related)","NA",7151,0,0,0,205,0,3600,3754,2,565,85,460,625,557,975,1575,1313,1201,0,5932,103,0,163,354,430,374,43,5909,1,81,0,23,487,0,0,3,4716,284,0,1117,0,487,0,4854,69,16,178,225,858,5,723,6633,0,3771,2124,1219,35,0,155,8,44,0,0,708,0,206,58,108,175,1337,554,736,391,544,160,475,0,33,136,935,73,483,76,10,0,3,25,109,335,263,465,73,485,803,239,1528,0,2494,0,3,463,0,18,0,73,0,8,21,0,0,0,5072,36722,499,110,100,252,"Rural",204,0,3,173,20,0,0,0,5,230,7,2,247,93,8,0,0,400,14,1127,47,0,2356,4826,793,20,113,15,128,665,1,6962,3,314,71,1,5,201,7029,126,0,0,0,0,0,0,0
"2739",2018,"124004","SEMPERVIRENS P.H.F.","720 WOOD STREET","EUREKA","95501","HUMBOLDT","1-49","City or County","NA",0,0,590,0,0,0,323,267,0,0,22,166,163,92,84,58,2,3,0,476,24,0,4,77,9,0,0,534,0,0,0,29,0,0,0,1,0,1,0,0,0,0,0,506,58,3,3,0,0,4,0,590,0,176,304,44,0,14,9,0,43,0,0,0,0,0,0,583,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590,4575,4,0,0,11,"Rural",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,589,589,1,0,0,0,0,26,0,404,0,179,6,0,1,48,474,68,0,0,0,0,0,0,0
"2740",2018,"130699","EL CENTRO REGIONAL MEDICAL CENTER","1415 ROSS AVENUE","EL CENTRO","92243","IMPERIAL","150-199","City or County","NA",6240,0,0,0,0,0,2743,3497,0,1226,137,741,650,332,559,894,745,956,0,2173,83,0,38,3,3915,28,0,4521,0,4,0,0,1053,0,0,0,3834,0,0,1357,0,1053,0,4102,4,40,121,162,1019,0,263,5977,0,2369,2434,886,4,0,77,3,467,0,0,616,0,262,56,34,77,683,517,761,383,1104,139,190,0,27,53,177,8,1052,41,0,0,1,2,26,117,167,510,67,1035,224,106,118,0,3573,0,2,115,0,15,0,34,0,1,1,0,1,0,5823,23733,358,6,45,288,"Rural",17,0,72,40,4,12,0,1,5,94,2,0,196,12,0,0,0,74,4,152,11,1,2406,3823,7,0,0,662,0,0,0,5956,94,113,75,2,0,5456,763,21,0,0,0,0,0,0,0
"2741",2018,"130760","PIONEERS MEMORIAL HEALTHCARE DISTRICT","207 WEST LEGION ROAD","BRAWLEY","92227","IMPERIAL","100-149","District","Small/Rural",6974,0,0,0,0,0,2679,4295,0,1946,170,1202,829,319,553,682,610,663,0,6812,101,0,28,5,24,4,2,5169,0,59,0,113,1628,0,0,1,3327,0,0,270,0,1628,0,5446,2,135,126,83,591,0,97,6877,0,1745,3628,1017,19,1,144,1,418,1,0,468,0,171,39,11,76,576,683,555,281,1799,139,228,0,37,60,152,11,1627,76,0,0,0,21,105,60,121,330,75,1601,196,91,525,0,3597,0,1,119,0,14,0,24,0,0,3,0,0,0,6558,22348,233,15,29,210,"Rural",71,0,5,63,0,9,0,0,1,57,3,0,140,7,0,0,0,54,12,170,4,0,3647,10,5066,0,0,0,0,2,0,6670,231,13,49,10,1,5899,1054,21,0,0,0,0,0,0,0
"2742",2018,"141273","NORTHERN INYO HOSPITAL","150 PIONEER LANE","BISHOP","93514","INYO","1-49","District","Small/Rural",1129,84,0,0,0,0,443,770,0,190,24,113,106,55,89,184,199,253,0,1013,2,0,6,164,25,2,0,974,0,3,0,0,166,0,0,0,649,8,3,345,0,166,0,905,4,2,10,20,16,9,151,1059,3,589,290,274,6,0,29,1,22,0,2,96,0,48,14,15,22,94,110,119,37,169,33,76,0,14,45,115,23,167,0,0,0,0,0,4,2,7,54,0,157,113,14,7,0,832,0,0,80,0,7,0,3,0,2,2,0,1,0,1068,3745,173,7,8,56,"Rural",0,0,4,2,0,7,5,0,0,16,0,0,15,0,0,0,0,8,1,27,7,0,553,109,593,0,0,1,47,22,0,1134,0,1,76,2,0,185,1023,4,1,0,0,0,0,0,0
"2743",2018,"141338","SOUTHERN INYO HOSPITAL","501 EAST LOCUST STREET","LONE PINE","93545","INYO","1-49","District","Small/Rural",30,52,0,0,0,0,51,31,0,1,0,0,0,1,2,21,14,43,0,76,0,0,0,3,3,0,4,25,0,3,0,0,0,0,0,0,31,1,0,12,0,0,0,44,2,0,2,10,0,1,70,12,0,48,26,6,0,0,0,0,1,1,0,4,0,4,0,1,2,11,21,1,2,0,2,3,0,0,11,11,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,61,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,75,4261,8,0,0,14,"Frontier",0,0,0,0,0,1,0,0,0,2,0,0,0,16,0,0,1,0,0,2,0,0,50,39,31,0,0,1,27,22,0,78,0,1,3,0,0,2,80,0,0,0,0,0,0,0,0
"2744",2018,"150706","DELANO REGIONAL MEDICAL CENTER","1401 GARCES HIGHWAY","DELANO","93215","KERN","150-199","Non-profit Corporation (incl. Church-related)","NA",2983,27,0,0,0,0,1231,1779,0,677,124,454,365,217,288,315,296,274,0,887,23,0,242,2,1844,12,0,2337,0,45,0,18,581,0,0,0,1599,0,0,538,0,581,0,2430,1,34,27,67,93,0,2865,143,2,808,1934,144,3,0,40,0,81,0,0,266,0,196,22,20,37,231,278,309,137,633,47,33,0,23,30,114,13,581,27,3,0,0,1,51,27,33,220,7,590,50,35,1439,0,372,0,0,57,0,6,0,26,0,1,7,0,1,0,2523,31338,213,15,37,103,"Urban",18,0,0,22,1,1,0,0,0,37,3,0,116,2,0,0,0,29,0,335,10,0,1411,4,1887,0,0,0,10,19,0,2979,0,9,13,9,0,2356,640,12,2,0,0,0,0,0,0
"2745",2018,"150722","BAKERSFIELD MEMORIAL HOSPITAL","420 34TH STREET","BAKERSFIELD","93301","KERN","300-499","Non-profit Corporation (incl. Church-related)","NA",18902,0,0,0,0,0,8057,10845,0,4383,759,2416,1789,1238,2054,2579,2089,1595,0,14563,1304,0,485,86,2203,261,35,11175,0,80,0,9,3034,0,0,0,10924,68,12,2682,0,3034,0,14726,5,43,285,398,1295,4,245,18657,0,5443,9497,3600,78,0,140,0,114,17,13,1442,0,851,102,67,348,2692,1524,1705,726,3184,291,783,0,275,322,1098,37,3026,378,25,0,0,3,271,942,553,1333,188,2987,1035,407,2060,0,7750,0,1,572,0,107,0,37,0,1,24,6,2,0,17406,69186,1390,46,215,246,"Urban",297,0,21,178,14,0,0,0,19,389,11,10,600,152,0,0,3,390,8,255,47,0,7898,9527,3658,1,0,4249,1,319,0,18738,1,72,56,0,35,8632,10135,135,0,0,0,0,0,0,0
"2746",2018,"150736","KERN MEDICAL CENTER","1700 MOUNT VERNON AVENUE","BAKERSFIELD","93306","KERN","200-299","City or County","Teaching",11242,0,551,0,0,0,4931,6862,0,2909,552,2387,1944,1190,1234,1006,363,208,0,10156,878,0,143,10,569,37,0,274,419,9,0,143,2559,0,0,0,4921,0,0,1138,0,2559,0,9851,1,256,332,151,83,69,49,11744,0,1136,9314,943,46,0,195,0,149,10,0,390,0,271,56,618,310,537,272,649,312,2820,232,349,0,173,107,1723,95,2555,254,10,7,6,43,162,105,149,569,121,2563,825,330,3155,0,2826,0,0,385,0,10,0,54,0,32,245,3,21,0,9717,48882,279,737,200,104,"Urban",465,0,43,68,91,0,0,0,6,294,15,9,325,141,0,0,2,72,23,332,162,0,6872,7080,108,0,908,8006,166,217,0,11308,4,352,46,59,24,7350,4257,186,0,0,0,0,0,0,0
"2747",2018,"150737","KERN VALLEY HEALTHCARE DISTRICT","6412 LAUREL AVENUE","LAKE ISABELLA","93240","KERN","100-149","District","Small/Rural",409,74,0,0,0,0,204,279,0,0,1,9,18,33,97,93,108,124,0,437,1,0,0,4,34,7,0,441,0,5,0,0,0,0,0,0,399,0,0,66,0,0,0,348,0,0,22,26,0,0,203,280,0,287,146,25,0,0,3,0,19,3,0,16,0,25,0,14,18,51,145,77,44,1,45,10,0,0,10,15,1,0,0,0,0,0,0,2,0,0,6,0,0,0,2,411,0,43,0,0,18,0,1,0,2,0,0,0,0,0,0,436,21777,42,0,1,40,"Frontier",0,0,0,4,0,1,0,0,0,11,0,0,5,13,0,0,0,1,0,21,4,0,84,408,9,0,0,0,35,2,0,478,0,0,5,0,0,22,435,26,0,0,0,0,0,0,0
"2748",2018,"150761","MERCY HOSPITAL - BAKERSFIELD","2215 TRUXTUN AVENUE","BAKERSFIELD","93301","KERN","100-149","Non-profit Corporation (incl. Church-related)","NA",13182,0,0,0,0,0,4990,8190,2,2537,211,2105,2020,1178,1504,1528,1167,932,0,9332,836,0,552,20,1948,494,8,6588,0,29,0,28,2535,0,0,0,6574,75,4,1969,0,2535,0,10399,20,251,259,253,632,12,233,12949,0,3042,4672,4890,23,0,383,0,171,1,0,1051,0,580,81,96,222,853,779,1357,770,2734,372,492,0,7,130,677,28,2530,187,10,0,2,2,161,228,349,1027,243,2492,729,243,1566,0,5285,0,2,453,0,17,0,21,0,3,54,8,2,0,12023,42612,698,34,282,251,"Urban",202,0,9,185,11,0,0,0,11,406,4,2,355,21,0,0,0,148,6,349,62,0,6529,5181,3496,0,1,3918,0,76,0,12922,4,150,71,0,35,5474,7586,120,2,0,0,0,0,0,0
"2749",2018,"150775","GOOD SAMARITAN HOSPITAL-BAKERSFIELD","901 OLIVE DRIVE","BAKERSFIELD","93308","KERN","50-99","Investor - Individual","NA",983,0,379,0,0,0,686,676,0,0,3,61,100,143,305,386,217,147,0,1167,105,0,55,11,19,5,197,137,0,80,0,34,0,0,0,1,0,136,0,31,0,0,0,976,0,36,69,8,3,11,8,1354,0,773,375,207,3,0,1,0,2,0,1,139,0,76,13,390,65,108,146,113,52,0,140,35,0,0,50,30,2,0,2,0,0,0,0,2,26,13,62,2,0,60,64,214,0,805,0,0,22,0,0,0,13,0,4,1,0,0,0,1277,7567,191,12,1,27,"Urban",13,0,4,17,7,0,0,0,0,3,0,0,35,76,0,0,0,3,2,25,3,0,1226,5,1326,0,0,731,28,154,0,1324,0,35,2,1,0,369,974,19,0,0,0,0,0,0,0
"2750",2018,"150782","RIDGECREST REGIONAL HOSPITAL","1081 NORTH CHINA LAKE BLVD.","RIDGECREST","93555","KERN","50-99","Non-profit Corporation (incl. Church-related)","Small/Rural",2160,195,0,0,0,0,897,1458,0,427,41,293,299,112,227,295,290,371,0,1888,115,0,48,15,270,19,11,1787,0,10,0,0,363,0,0,0,1152,0,0,630,0,363,0,1871,3,0,30,75,85,0,245,2110,0,833,729,625,6,0,133,0,29,0,0,114,0,100,12,14,29,176,266,284,96,445,54,49,0,24,48,99,140,363,4,0,0,0,1,10,3,5,160,0,407,53,61,417,0,1124,0,0,64,0,0,0,7,0,0,0,0,0,0,2199,19307,155,9,43,113,"Rural",0,0,0,21,1,0,1,0,0,40,2,0,67,0,0,0,0,31,0,43,2,0,1203,1174,188,0,0,18,131,35,0,2331,3,7,14,0,0,270,2061,24,0,0,0,0,0,0,0
"2751",2018,"150788","ADVENTIST HEALTH BAKERSFIELD","2615 CHESTER AVENUE","BAKERSFIELD","93301","KERN","200-299","Non-profit Corporation (incl. Church-related)","NA",20173,0,0,0,0,0,8761,11412,0,3170,441,2510,2238,1668,2419,3043,2679,2004,1,10752,1545,0,439,69,7182,165,21,14035,9,164,0,668,3021,0,0,1,10508,695,115,2787,0,3021,0,14662,27,720,326,454,1698,19,1424,18749,0,6916,6369,5740,33,0,911,0,182,0,22,2071,0,945,102,85,411,2979,1068,2159,954,3186,352,749,0,26,330,1087,56,3032,252,24,1,5,28,317,1129,462,2178,251,3027,1082,581,4387,0,5199,0,6,596,0,15,0,178,0,19,48,0,3,0,18120,73566,1354,62,380,300,"Urban",245,0,3,348,10,0,0,7,12,551,8,10,732,137,0,1,0,568,49,412,95,2,8855,10448,3892,25,0,1035,1,1218,0,19913,0,126,73,53,8,8682,11271,173,47,0,0,0,0,0,0
"2752",2018,"150808","ADVENTIST HEALTH TEHACHAPI VALLEY","115 WEST E STREET","TEHACHAPI","93561","KERN","1-49","Non-profit Corporation (incl. Church-related)","Small/Rural",65,0,0,0,0,0,28,37,0,1,1,3,3,6,8,19,10,14,0,57,1,0,0,0,7,0,0,64,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,57,0,0,0,0,0,0,10,55,0,41,13,7,0,0,2,0,2,0,0,1,0,3,0,1,0,7,22,4,10,1,6,1,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,57,148,3,1,0,3,"Rural",0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,20,45,0,0,1,0,0,0,61,0,0,4,0,0,4,61,0,0,0,0,0,0,0,0
"2753",2018,"154022","ENCOMPASS HEALTH REHABILITATION HOSPITAL OF BAKERSFIELD","5001 COMMERCE DRIVE","BAKERSFIELD","93309","KERN","50-99","Investor - Limited Liability Company","NA",0,0,0,0,1799,0,815,984,0,0,6,62,60,114,238,473,441,405,0,1606,97,0,38,4,50,4,0,5,0,17,0,0,0,0,0,3,0,0,0,1794,0,0,0,694,0,0,27,5,803,0,0,1799,0,1251,355,166,23,0,0,0,4,0,0,3,0,12,0,2,482,310,53,5,1,0,1,91,0,0,92,427,312,0,0,0,0,0,0,0,5,17,0,0,0,0,3,153,0,1621,0,0,368,0,1,0,26,0,1,9,2,0,0,1230,21626,76,115,0,182,"Urban",5,0,0,7,0,0,0,0,1,6,1,0,0,0,0,0,0,34,1,4,8,0,1799,0,0,5,0,60,0,1714,0,1779,0,12,8,0,0,447,1348,4,0,0,0,0,0,0,0
"2754",2018,"154044","BAKERSFIELD BEHAVORIAL HEALTHCARE HOSPITAL, LLC","5201 WHITE LANE","BAKERSFIELD","93309","KERN","50-99","Non-profit Corporation (incl. Church-related)","NA",0,0,2672,81,0,0,1257,1496,0,32,1203,505,370,320,235,79,9,0,0,2332,303,0,67,32,15,4,671,755,0,2,0,1,0,0,0,1,0,1260,0,2,0,0,0,2640,0,0,90,0,0,1,0,2753,0,460,847,732,3,656,43,6,4,2,0,0,0,1,0,2746,1,1,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,0,2451,0,0,0,0,0,0,0,0,0,0,0,0,0,2753,20466,1,0,0,19,"Urban",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1493,9,2742,0,0,14,1,1308,0,2461,0,284,7,0,1,1056,1689,8,0,0,0,0,0,0,0
"2755",2018,"154101","BAKERSFIELD HEART HOSPITAL","3001 SILLECT AVENUE","BAKERSFIELD","93308","KERN","1-49","Investor - Corporation","NA",3075,0,0,0,0,0,1631,1444,0,0,6,33,102,195,415,798,875,651,0,2005,202,0,112,29,725,2,6,2945,0,8,0,0,0,0,0,0,2458,29,0,462,0,0,0,2133,0,0,71,82,103,0,128,2947,0,2203,425,361,39,4,20,0,21,2,0,359,0,147,35,6,46,1370,265,302,149,1,58,109,0,0,53,140,1,0,8,0,0,0,0,65,452,442,227,4,0,126,101,559,0,887,0,1,29,0,0,0,15,0,0,0,0,0,0,2815,12385,473,2,0,83,"Urban",93,0,0,36,0,0,1,0,1,33,0,0,127,77,0,0,0,186,2,23,2,0,588,2558,55,0,0,61,0,55,0,3038,0,19,16,2,0,726,2346,3,0,0,0,0,0,0,0
"2756",2018,"154160","CRESTWOOD PSYCHIATRIC HEALTH FACILITY BAKERSFIELD","6700 EUCALYPTUS DRIVE, STE C","BAKERSFIELD","93306","KERN","1-49","Investor - Corporation","NA",0,0,527,0,0,0,302,225,0,0,39,204,149,85,44,6,0,0,0,191,81,0,10,10,222,13,522,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,459,18,5,2,1,0,27,0,527,0,0,461,1,0,19,0,0,46,0,0,0,0,0,0,527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,527,0,0,0,0,0,0,0,0,0,0,0,0,0,527,4386,0,0,0,0,"Urban",13,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,526,3,524,0,0,4,0,1,0,475,0,49,2,1,0,248,279,0,0,0,0,0,0,0,0
"2757",2018,"154168","ADVENTIST HEALTH TEHACHAPI VALLEY","1100 MAGELLAN DRIVE","TEHACHAPI","93561","KERN","1-49","Non-profit Corporation (incl. Church-related)","NA",70,0,0,0,0,0,35,35,0,0,0,4,8,2,10,10,20,16,0,61,3,0,1,1,4,0,0,69,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,48,0,0,1,3,4,0,10,60,0,42,14,8,0,0,4,0,2,0,0,11,0,4,2,1,2,2,17,9,9,0,2,1,0,0,4,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,63,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,62,210,1,0,0,7,"Rural",0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,61,9,0,0,0,1,0,0,69,0,1,0,0,0,7,63,0,0,0,0,0,0,0,0
"2758",2018,"164029","ADVENTIST HEALTH HANFORD","115 MALL DRIVE","HANFORD","93230","KINGS","150-199","Non-profit Corporation (incl. Church-related)","Small/Rural",13180,0,0,0,0,0,4959,8221,0,2443,262,1934,1589,1057,1501,1658,1369,1367,0,11474,526,0,193,57,866,63,12,9456,10,252,0,41,2422,0,0,2,6476,203,10,2050,0,2422,0,9794,12,33,200,197,1292,20,779,12401,0,4001,5841,2286,22,0,786,0,241,1,2,1251,0,641,75,72,176,1144,836,1416,704,2558,184,657,0,20,223,540,35,2422,68,31,0,6,139,121,94,105,1046,139,2408,859,257,3517,0,3698,0,10,339,0,9,0,93,0,3,9,2,0,0,12218,49031,1089,26,238,276,"Urban",17,0,138,104,7,0,0,1,12,203,9,2,419,34,0,0,1,206,7,230,28,0,6491,5641,3066,1,0,474,2,509,0,13086,0,18,54,22,0,7492,5589,84,15,0,0,0,0,0,0
